price;seller;fue;gear;miles;year_model;type;wheels;hpower;color;engine;date_traffic;brand;model;region;;
209900;Företag;Diesel;Automat;13 831;2018;Kombi;Tvåhjulsdriven;191;Silver;1969;2017-09-13;Volvo;V60;Göteborg;;
260000;Företag;Diesel;Automat;13340;2019;Kombi;Tvåhjulsdriven;150;Grå;1969;2019-04-15;Volvo;V60 ;Göteborg;;
359000;Företag;Diesel;Automat;11 744;2021;Kombi;Fyrhjulsdriven;340;Svart;1969;2020-10-16;Volvo;XC60;Göteborg;;
249900;Företag;Bensin;Automat;10 581;2019;Kombi;Tvåhjulsdriven;192;Grå;1969;2018-12-20;Volvo;V90;Göteborg;;
25000;Privat;Bensin;Manuell;52600;1981;Sedan;Tvåhjulsdriven;112;Brun;2316;1981-05-08;Volvo;244;Västerbotten;;
25000;Privat;Bensin;Manuell;24529;1984;Sedan;Tvåhjulsdriven;107;Gul;2127;1983-08-24;Volvo;244;Västerbotten;;
105000;Privat;Diesel;Automat;25399;2012;SUV;Tvåhjulsdriven;164;Vit;1984;2012-02-01;Volvo;XC60;Västerbotten;;
18900;Företag;Bensin;Manuell;32000;1998;Kombi;Fyrhjulsdriven;194;Mörkblå;NA;1997-12-19;Volvo;XC70;Västerbotten;;
539000;Företag;Miljöbränsle/Hybrid;Automat;4400;2023;SUV;Fyrhjulsdriven;355;Ljusgrå;1969;2023-05-15;Volvo;XC60;Västerbotten;;
519000;Företag;Bensin;Automat;2932;2024;SUV;Fyrhjulsdriven;253;Grå;1969;2023-11-28;Volvo;V90 Cross Country;Västerbotten;;
489000;Företag;Miljöbränsle/Hybrid;Automat;4370;2022;SUV;Fyrhjulsdriven;355;Silver;1969;2021-12-29;Volvo;XC60;Västerbotten;;
539900;Företag;Miljöbränsle/Hybrid;Automat;4068;2023;SUV;Fyrhjulsdriven;355;Ljusgrå;1969;2023-05-15;Volvo;XC60;Västerbotten;;
44900;Företag;Miljöbränsle/Hybrid;Manuell;20800;2009;Kombi;Tvåhjulsdriven;126;Svart;1798;2008-11-06;Volvo;V50;Västerbotten;;
69900;Företag;Diesel;Manuell;21500;2011;Sedan;Tvåhjulsdriven;164;Svart;1984;2010-08-24;Volvo;S60;Västerbotten;;
45900;Företag;Miljöbränsle/Hybrid;Automat;33800;2009;Kombi;Tvåhjulsdriven;200;Grå;2521;2008-10-06;Volvo;V70;Västerbotten;;
239000;Privat;Diesel;Automat;10250;2019;Kombi;Tvåhjulsdriven;150;Svart;1969;2018-07-19;Volvo;V90;Västerbotten;;
779000;Företag;Miljöbränsle/Hybrid;Automat;2970;2024;SUV;Fyrhjulsdriven;463;Svart;1969;2024-04-03;Volvo;XC90;Västerbotten;;
279900;Företag;Diesel;Automat;10081;2019;SUV;Tvåhjulsdriven;150;Svart;1969;2018-11-27;Volvo;XC40;Västerbotten;;
369900;Företag;Miljöbränsle/Hybrid;Automat;12141;2018;SUV;Fyrhjulsdriven;408;Silver;1969;2018-03-28;Volvo;XC60;Västerbotten;;
50000;Privat;Diesel;Manuell;22476;2005;Kombi;Tvåhjulsdriven;164;Röd;2401;2004-10-29;Volvo;V70;Västerbotten;;
28000;Privat;Diesel;Manuell;31355;2010;Sedan;Tvåhjulsdriven;109;Blå;1560;2009-12-18;Volvo;S40;Västerbotten;;
25000;Privat;Bensin;Manuell;33000;1988;Sedan;Tvåhjulsdriven;116;Grå;2316;1987-10-13;Volvo;740;Västerbotten;;
17500;Företag;Bensin;Manuell;37145;2006;Kombi;Tvåhjulsdriven;170;Röd;2435;2005-07-14;Volvo;V50;Västerbotten;;
65000;Privat;Bensin;Manuell;46974;1990;Kombi;Tvåhjulsdriven;165;Grå;2316;1990-01-09;Volvo;740;Västerbotten;;
37000;Privat;Bensin;Manuell;58089;1988;Kombi;Tvåhjulsdriven;131;Grå;2316;1988-01-26;Volvo;245;Västerbotten;;
55000;Privat;Diesel;Manuell;21800;2008;Kombi;Tvåhjulsdriven;164;Svart;2400;2008-03-10;Volvo;V70;Västerbotten;;
68900;Företag;Diesel;Manuell;32900;2008;Kombi;Fyrhjulsdriven;185;Röd;2400;2007-12-13;Volvo;V70;Västerbotten;;
493900;Företag;Diesel;Automat;4025;2023;SUV;Fyrhjulsdriven;200;Mörkblå;1969;2023-05-15;Volvo;V90 Cross Country;Västerbotten;;
42000;Privat;Bensin;Automat;24931;1972;Sedan;Tvåhjulsdriven;82;Röd;1990;1972-01-20;Volvo;142;Västerbotten;;
69900;Företag;Bensin;Manuell;16550;2007;Sedan;Tvåhjulsdriven;141;Ljusgrå;2435;2007-05-04;Volvo;S60;Västerbotten;;
309900;Företag;Bensin;Automat;16435;2019;Kombi;Fyrhjulsdriven;327;Mörkblå;1969;2018-05-21;Volvo;V90;Västerbotten;;
339900;Företag;Diesel;Automat;12063;2021;SUV;Fyrhjulsdriven;198;Grå;1969;2020-09-22;Volvo;XC60;Västerbotten;;
149900;Företag;Diesel;Automat;17490;2013;Sedan;Tvåhjulsdriven;215;Grå;2400;2012-07-10;Volvo;S80;Västerbotten;;
75000;Privat;Bensin;Manuell;15875;1988;Sedan;Tvåhjulsdriven;116;Brun;2316;1988-02-17;Volvo;244;Västerbotten;;
294900;Företag;Diesel;Automat;7495;2020;Kombi;Fyrhjulsdriven;192;Vit;1969;2019-12-20;Volvo;V60;Västerbotten;;
55000;Privat;Bensin;Manuell;20400;1981;Sedan;Tvåhjulsdriven;107;Blå;2127;1980-12-16;Volvo;244;Västerbotten;;
47000;Privat;Diesel;Manuell;18100;2010;Kombi;Tvåhjulsdriven;109;Röd;1560;2009-11-02;Volvo;V50;Västerbotten;;
469900;Företag;Bensin;Automat;1973;2023;Kombi;Fyrhjulsdriven;251;Grå;1969;2022-12-20;Volvo;V60;Västerbotten;;
90000;Privat;Diesel;Automat;28104;2015;Kombi;Fyrhjulsdriven;181;Röd;2400;2014-10-17;Volvo;V60;Västerbotten;;
159000;Privat;Diesel;Automat;17623;2016;Kombi;Fyrhjulsdriven;191;Vit;2400;2015-06-25;Volvo;V60;Västerbotten;;
78000;Privat;Diesel;Automat;25638;2011;Kombi;Tvåhjulsdriven;164;Röd;1984;2011-05-02;Volvo;V70;Västerbotten;;
344800;Företag;Miljöbränsle/Hybrid;Automat;16238;2019;SUV;Fyrhjulsdriven;392;Svart;1969;2019-05-03;Volvo;XC60;Västerbotten;;
329900;Företag;Diesel;Automat;10300;2018;SUV;Fyrhjulsdriven;191;Svart;1969;2017-10-23;Volvo;XC60;Västerbotten;;
75000;Privat;Diesel;Automat;35761;2013;Kombi;Fyrhjulsdriven;164;Svart;2400;2013-03-21;Volvo;V70;Västerbotten;;
94900;Företag;Diesel;Manuell;27000;2011;SUV;Fyrhjulsdriven;164;Vit;2400;2011-02-01;Volvo;XC60;Västerbotten;;
27000;Privat;Bensin;Automat;30550;1999;Sedan;Tvåhjulsdriven;272;Röd;2738;1999-01-11;Volvo;S80;Västerbotten;;
47000;Privat;Diesel;Automat;39143;2009;Kombi;Fyrhjulsdriven;185;Grå;2401;2008-12-02;Volvo;V70;Västerbotten;;
184900;Företag;Diesel;Automat;19300;2017;SUV;Tvåhjulsdriven;191;Svart;1969;2017-10-02;Volvo;XC60;Västerbotten;;
59900;Företag;Diesel;Manuell;22100;2011;Kombi;Tvåhjulsdriven;116;Vit;1560;2010-12-01;Volvo;V50;Västerbotten;;
105000;Privat;Diesel;Manuell;21852;2010;SUV;Fyrhjulsdriven;206;Blå;2400;2009-11-20;Volvo;XC60;Västerbotten;;
224500;Privat;Diesel;Automat;20597;2016;Kombi;Fyrhjulsdriven;181;Svart;2400;2015-11-06;Volvo;XC70;Västerbotten;;
189900;Företag;Diesel;Automat;19200;2018;Kombi;Fyrhjulsdriven;191;Röd;2400;2018-04-12;Volvo;V60 Cross Country;Västerbotten;;
115000;Privat;Diesel;Automat;20340;2013;Kombi;Fyrhjulsdriven;164;Svart;2400;2013-05-16;Volvo;V60;Västerbotten;;
449900;Företag;Miljöbränsle/Hybrid;Automat;14035;2019;SUV;Fyrhjulsdriven;392;Svart;1969;2018-09-13;Volvo;XC90;Västerbotten;;
289900;Företag;Miljöbränsle/Hybrid;Automat;19800;2021;SUV;Fyrhjulsdriven;340;Vit;1969;2021-01-29;Volvo;XC60;Norrbotten;;
309900;Företag;Diesel;Automat;19245;2016;SUV;Fyrhjulsdriven;225;Vit;1969;2015-11-02;Volvo;XC90;Norrbotten;;
199000;Privat;Diesel;Automat;15500;2020;Kombi;Fyrhjulsdriven;191;Vit;1969;2020-06-18;Volvo;V90;Norrbotten;;
459900;Företag;Miljöbränsle/Hybrid;Automat;8240;2022;SUV;Fyrhjulsdriven;350;Silver;1969;2022-04-21;Volvo;XC60;Norrbotten;;
219900;Företag;Diesel;Automat;18915;2014;SUV;Fyrhjulsdriven;181;Vit;2400;2014-04-07;Volvo;XC60;Norrbotten;;
20000;Privat;Bensin;Manuell;45948;1997;Sedan;Tvåhjulsdriven;145;Blå;2435;1997-03-20;Volvo;S70;Norrbotten;;
379000;Privat;Diesel;Automat;12900;2022;SUV;Fyrhjulsdriven;236;Svart;1969;2023-03-23;Volvo;XC60;Norrbotten;;
69000;Privat;Diesel;Manuell;27668;2011;Kombi;Tvåhjulsdriven;109;Grå;1560;2010-12-22;Volvo;V70;Norrbotten;;
98000;Privat;Diesel;Manuell;24600;2015;Kombi;Tvåhjulsdriven;136;Blå;1984;2014-11-28;Volvo;V60;Norrbotten;;
15000;Privat;Bensin;Automat;22327;1996;Kombi;Tvåhjulsdriven;170;Blå;2435;1995-11-14;Volvo;850;Norrbotten;;
289900;Företag;Diesel;Automat;10692;2015;Kombi;Fyrhjulsdriven;181;Svart;2400;2015-02-11;Volvo;XC70;Norrbotten;;
140000;Privat;Diesel;Automat;21500;2008;Kombi;Fyrhjulsdriven;185;Grön;2401;2007-12-28;Volvo;XC70;Norrbotten;;
349500;Privat;Diesel;Automat;7704;2020;Kombi;Fyrhjulsdriven;191;Grå;1969;2019-11-25;Volvo;V60 Cross Country;Norrbotten;;
104900;Företag;Diesel;Manuell;17149;2010;Kombi;Tvåhjulsdriven;136;Vit;1997;2010-03-31;Volvo;V50;Norrbotten;;
135000;Privat;Diesel;Automat;20400;2013;Kombi;Fyrhjulsdriven;164;Svart;2400;2013-03-15;Volvo;V70;Norrbotten;;
80000;Privat;Bensin;Manuell;19204;2012;Kombi;Tvåhjulsdriven;180;Svart;1596;2011-10-12;Volvo;V60;Norrbotten;;
239900;Företag;Diesel;Automat;5798;2016;Sedan;Tvåhjulsdriven;181;Silver;1969;2015-11-30;Volvo;S80;Norrbotten;;
335000;Företag;Diesel;Automat;10481;2021;SUV;Fyrhjulsdriven;198;Svart;1969;2020-11-16;Volvo;XC60;Norrbotten;;
28000;Privat;Bensin;Manuell;34000;2005;Kombi;Tvåhjulsdriven;141;Grå;2435;2004-11-17;Volvo;V70;Norrbotten;;
239900;Företag;Diesel;Automat;16963;2017;SUV;Fyrhjulsdriven;191;Ljusblå;2400;2017-05-12;Volvo;XC70;Norrbotten;;
32000;Privat;Bensin;Manuell;27282;2005;Sedan;Tvåhjulsdriven;141;Grå;2435;2005-06-15;Volvo;S60;Norrbotten;;
69900;Privat;Miljöbränsle/Hybrid;Automat;30166;2012;Kombi;Tvåhjulsdriven;180;Svart;1596;2012-01-02;Volvo;V70;Norrbotten;;
29900;Företag;Bensin;Manuell;16350;2004;Kombi;Tvåhjulsdriven;123;Ljusgrå;1783;2004-03-04;Volvo;V40;Norrbotten;;
145000;Privat;Diesel;Manuell;15879;2012;SUV;Tvåhjulsdriven;164;Svart;1984;2012-04-30;Volvo;XC60;Norrbotten;;
109900;Företag;Diesel;Manuell;26500;2014;Kombi;Tvåhjulsdriven;218;Röd;2400;2013-11-30;Volvo;V60;Norrbotten;;
126000;Privat;Diesel;Automat;17546;2014;Halvkombi;Tvåhjulsdriven;150;Svart;1984;2013-11-07;Volvo;V40;Norrbotten;;
224900;Företag;Diesel;Automat;15200;2018;Kombi;Fyrhjulsdriven;192;Ljusbrun;2400;2018-06-27;Volvo;V60 Cross Country;Norrbotten;;
169990;Privat;Diesel;Automat;19600;2013;SUV;Fyrhjulsdriven;200;Svart;2401;2013-01-11;Volvo;XC90;Norrbotten;;
390000;Företag;El;Automat;819;2024;SUV;Tvåhjulsdriven;275;Gul;NA;2024-02-05;Volvo;EX30;Norrbotten;;
45900;Företag;Bensin;Automat;26150;2006;Kombi;Tvåhjulsdriven;210;Blå;2521;2005-08-02;Volvo;V70;Norrbotten;;
32000;Privat;Bensin;Automat;11883;2001;Kombi;Tvåhjulsdriven;170;Grå;2435;2001-06-18;Volvo;V70;Norrbotten;;
55000;Privat;Diesel;Manuell;24113;2012;Sedan;Tvåhjulsdriven;116;Vit;1560;2012-04-13;Volvo;S40;Norrbotten;;
26000;Privat;Bensin;Manuell;34985;2000;Sedan;Tvåhjulsdriven;141;Grå;2435;2000-05-17;Volvo;S70;Norrbotten;;
359900;Företag;Bensin;Automat;9064;2018;SUV;Fyrhjulsdriven;255;Röd;1969;2017-09-25;Volvo;XC60;Norrbotten;;
79900;Privat;Miljöbränsle/Hybrid;Manuell;14872;2012;Halvkombi;Tvåhjulsdriven;146;Röd;1999;2011-12-05;Volvo;C30;Norrbotten;;
40000;Privat;Bensin;Automat;26626;2007;Kombi;Fyrhjulsdriven;221;Grå;2521;2006-10-05;Volvo;V50;Norrbotten;;
275000;Privat;Bensin;Automat;12630;2019;Kombi;Fyrhjulsdriven;310;Svart;1969;2018-08-01;Volvo;V60;Norrbotten;;
20000;Privat;Bensin;Automat;37101;2005;Kombi;Tvåhjulsdriven;141;Grå;2435;2004-11-11;Volvo;V70;Norrbotten;;
169900;Företag;Diesel;Automat;21900;2013;Kombi;Fyrhjulsdriven;164;Vit;2400;2013-02-19;Volvo;XC70;Norrbotten;;
79900;Privat;Miljöbränsle/Hybrid;Manuell;26840;2009;Kombi;Tvåhjulsdriven;146;Blå;1999;2008-12-01;Volvo;V70;Norrbotten;;
82000;Privat;Diesel;Manuell;26300;2012;Kombi;Tvåhjulsdriven;164;Brun;1984;2011-11-22;Volvo;V70;Norrbotten;;
25000;Privat;Bensin;Automat;16900;2001;Sedan;Tvåhjulsdriven;170;Grå;2435;2000-09-18;Volvo;S80;Norrbotten;;
219900;Företag;Diesel;Automat;18786;2017;SUV;Fyrhjulsdriven;191;Grå;2400;2016-07-01;Volvo;XC60;Norrbotten;;
349900;Företag;Diesel;Automat;8626;2022;Kombi;Fyrhjulsdriven;198;Svart;1969;2022-02-10;Volvo;V60 Cross Country;Norrbotten;;
239900;Företag;Diesel;Automat;11300;2018;Kombi;Fyrhjulsdriven;191;Ljusblå ;2400;2017-12-28;Volvo;V60 Cross Country;Norrbotten;;
464000;Företag;El;Automat;169;2024;SUV;Fyrhjulsdriven;434;Svart;NA;2024-02-20;Volvo;EX30;Norrbotten;;
134900;Företag;Diesel;Manuell;25027;2016;Kombi;Tvåhjulsdriven;150;Svart;1969;2015-06-30;Volvo;V70;Norrbotten;;
212700;Företag;Diesel;Automat;18060;2018;Kombi;Fyrhjulsdriven;150;Svart;1969;2018-02-28;Volvo;V90;Norrbotten;;
203000;Privat;Diesel;Automat;18200;2019;Kombi;Tvåhjulsdriven;150;Vit;1969;2018-09-03;Volvo;V90;Norrbotten;;
160000;Privat;Diesel;Automat;17525;2017;Kombi;Fyrhjulsdriven;191;Röd;2400;2016-11-30;Volvo;V60 Cross Country;Norrbotten;;
319000;Företag;Miljöbränsle/Hybrid;Automat;8400;2021;KOMBI;Fyrhjulsdriven;340;svart;1969 ;2020-12-23;volvo;c40;kalmar;;
329000;Företag;Miljöbränsle/Hybrid;Automat;8720;2021;KOMBI;Fyrhjulsdriven;253;Silver;1969 ;2020-10-01;volvo;V60;kalmar;;
359000;Företag;Diesel;Automat;6200;2021;KOMBI;Fyrhjulsdriven;198;Mörkblå;1969 ;2020-12-03;volvo;V60;kalmar;;
379000;Företag;Diesel;Automat;10200;2022;SUV;Fyrhjulsdriven;198;svart;1969;2021-12-21;volvo;XC60;kalmar;;
389900;Företag;Diesel;Automat;12135;2018;SUV;Fyrhjulsdriven;191;Grå;1969;2018-03-09;volvo;XC90;kalmar;;
170000;Privat;Diesel;Automat;22914;2016;KOMBI;Fyrhjulsdriven;181;Ljusbrun;2400;2015-11-25;volvo;V70;kalmar;;
439000;Företag;Miljöbränsle/Hybrid;Automat;2821;2023;KOMBI;Fyrhjulsdriven;355;Svart;1969;2022-12-30;volvo;V60;kalmar;;
409900;Företag;Miljöbränsle/Hybrid;Automat;4468;2022;SUV;Tvåhjulsdriven;266;Mörkblå;1477;2022-03-03;volvo;XC40;kalmar;;
389000;Företag;El;Automat;3103;2023;SUV;Tvåhjulsdriven;234;svart;NA;2022-12-21;volvo;C40;kalmar;;
379000;Företag;Bensin;Automat;2788;2024;KOMBI;Tvåhjulsdriven;200;grå;1969;2024-04-25;volvo;V60;kalmar;;
169000;Företag;Diesel;Automat;23394;2016;SUV;Tvåhjulsdriven;191;vit;1969;2015-09-10;volvo;XC60;kalmar;;
439000;Företag;Miljöbränsle/Hybrid;Automat;1926;2023;KOMBI;Fyrhjulsdriven;355;svart;1969;2022-12-29;volvo;V60;kalmar;;
369000;Företag;El;Automat;4534;2023;SUV;Tvåhjulsdriven;234;blå;NA;2023-03-31;volvo;C40;kalmar;;
319000;Företag;Bensin;Automat;8584;2022;SUV;Tvåhjulsdriven;200;vit;1969;2021-06-28;volvo;XC40;kalmar;;
162900;Företag;Diesel;Automat;22784;2018;KOMBI;Tvåhjulsdriven;150;mörkgrå;1969;2018-03-16;volvo;V90;kalmar;;
425000;Företag;Miljöbränsle/Hybrid;Automat;4275;2022;SEDAN;Fyrhjulsdriven;398;svart;1969;2022-07-05;volvo;S60;kalmar;;
239400;Företag;Bensin;Manuell;5538;2021;SUV;Tvåhjulsdriven;130;vit;1477;2021-06-04;volvo;XC40;kalmar;;
238900;Företag;Bensin;Manuell;10435;2022;SUV;Tvåhjulsdriven;164;svart;1477;2021-08-26;volvo;XC40;kalmar;;
299900;Företag;Miljöbränsle/Hybrid;Automat;13500;2021;SUV;Fyrhjulsdriven;253;vit;1969;2020-10-12;volvo;XC60;kalmar;;
238900;Företag;Diesel;Automat;15467;2020;SUV;Tvåhjulsdriven;150;svart;1969;2019-10-23;volvo;XC40;kalmar;;
239400;Företag;Bensin;Manuell;4825;2021;SUV;Tvåhjulsdriven;130;VIT;1477;2021-06-03;volvo;XC40;kalmar;;
239400;Företag;Bensin;Manuell;4619;2021;SUV;Tvåhjulsdriven;130;vit;1477;2021-06-04;volvo;XC40;kalmar;;
239400;Företag;Bensin;Manuell;4886;2021;SUV;Tvåhjulsdriven;130;vit;1477;2021-06-04;volvo;XC40;kalmar;;
239400;Företag;Bensin;Manuell;4659;2021;SUV;Tvåhjulsdriven;130;vit;1477;2021-06-04;volvo;XC40;kalmar;;
248800;Företag;Diesel;Automat;8400;2019;SEDAN;Tvåhjulsdriven;150;GRÅ;1969;2019-04-26;volvo;V60;kalmar;;
214800;Företag;Diesel;Manuell;15385;2020;SUV;Tvåhjulsdriven;150;svart;1969;2019-10-23;volvo;XC40;kalmar;;
439000;Företag;El;Automat;1914;2023;SUV;Fyrhjulsdriven;414;RÖD;NA;2023-04-28;volvo;C40;kalmar;;
389000;Privat;Miljöbränsle/Hybrid;Automat;8685;2022;SUV;Fyrhjulsdriven;340;RÖD;1969;2021-09-27;volvo;XC60;kalmar;;
25500;Privat;Diesel;Manuell;45400;2011;KOMBI;Tvåhjulsdriven;109;Silver;1560;2010-12-01;volvo;V70;kalmar;;
159000;Privat;Diesel;Manuell;21908;2015;KOMBI;Tvåhjulsdriven;181;Silver;1969;2014-12-03;volvo;XC70;kalmar;;
38000;Privat;Bensin;Manuell;31192;1994;KOMBI;Tvåhjulsdriven;165;RÖD;2316;1994-07-04;volvo;940;kalmar;;
85000;Privat;Bensin;Manuell;29569;1989;SEDAN;Tvåhjulsdriven;116;Ljusbrun;2316;1989-06-20;volvo;740;kalmar;;
109900;Företag;Diesel;Automat;24016;2013;SUV;Tvåhjulsdriven;165;Ljusbrun;2400;2013-03-28;volvo;XC90;kalmar;;
189900;Företag;Diesel;Automat;19000;2014;SUV;Fyrhjulsdriven;181;vit;2400;2013-12-17;volvo;XC60;kalmar;;
90000;Privat;Bensin;Manuell;11936;2007;CAB;Tvåhjulsdriven;141;svart;2400;2006-07-25;volvo;C70;kalmar;;
119800;Företag;Diesel;Automat;16979;2011;KOMBI;Tvåhjulsdriven;164;Silver;1984;2011-03-24;volvo;V60;kalmar;;
48000;Privat;Diesel;Manuell;27635;2011;KOMBI;Tvåhjulsdriven;177;RÖD;1984;2010-07-05;volvo;V50;kalmar;;
339000;Företag;Miljöbränsle/Hybrid;Automat;9200;2021;KOMBI;Fyrhjulsdriven;340;svart;1969;2020-09-03;volvo;V60;kalmar;;
408700;Företag;Miljöbränsle/Hybrid;Automat;9540;2022;SUV;Fyrhjulsdriven;253;Mörkblå;1969;2022-03-18;volvo;XC60;kalmar;;
384900;Företag;El;Automat;1408;2024;SUV;Tvåhjulsdriven;275;Grå;NA;2024-07-01;volvo;EX30;kalmar;;
399900;Företag;Miljöbränsle/Hybrid;Automat;6249;2021;SUV;Fyrhjulsdriven;344;svart;1969;2021-04-22;volvo;XC60;kalmar;;
115000;Företag;Diesel;Manuell;13824;2012;KOMBI;Tvåhjulsdriven;116;Grå;1560;2011-10-05;volvo;V70;kalmar;;
329000;Företag;Bensin;Automat;6588;2022;SUV;Tvåhjulsdriven;165;svart;1477;2022-07-15;volvo;XC40;kalmar;;
439000;Företag;El;Automat;1532;2024;SUV;Tvåhjulsdriven;256;svart;NA;2023-12-28;volvo;C40;kalmar;;
179900;Företag;Bensin;Manuell;6125;2018;HALVKOMBI;Tvåhjulsdriven;153;LJUSBLÅ;1969;2017-05-31;volvo;V40;kalmar;;
69900;Företag;Diesel;Manuell;25700;2012;KOMBI;Tvåhjulsdriven;116;Mörkblå;1560;2011-09-19;volvo;V60;kalmar;;
69900;Företag;Diesel;Manuell;25900;2012;KOMBI;Tvåhjulsdriven;116;Ljusbrun;1560;2011-11-18;volvo;V60;kalmar;;
349900;Företag;Miljöbränsle/Hybrid;Automat;10800;2020;SUV;Fyrhjulsdriven;392;vit;1960;2020-01-24;volvo;XC60;kalmar;;
320000;Privat;Miljöbränsle/Hybrid;Automat;21500;2016;SUV;Fyrhjulsdriven;407;svart;1969;2016-02-02;volvo;XC90;kalmar;;
359900;Företag;Bensin;Automat;4278;2021;SEDAN;Fyrhjulsdriven;251;MÖRKGRÅ;1969;2021-03-30;volvo;S60;kalmar;;
